y,m,d,p,e,q
1988,4,10,2.43,0.2,223.2035052
1988,4,11,41.17,0.4,450.5750995
1988,4,12,12.15,2.3,725.3219965
1988,4,13,0,3.3,469.961889
1988,4,14,0,2.5,301.2329318
1988,4,15,0,0.4,228.6534996
1988,4,16,8.15,2.8,213.8654099
1988,4,17,17.95,2.9,289.0757072
1988,4,18,1.05,1.3,311.5525988
1988,4,19,0,1,218.5964005
1988,4,20,0.75,3.2,177.8452522
1988,4,21,3.25,1.1,162.3909554
1988,4,22,27.88,3.5,274.1597578
1988,4,23,0.69,3.5,367.0184116
1988,4,24,0,3.4,239.8670081
1988,4,25,0,0.9,189.3983971
1988,4,26,11.03,1,208.2629062
1988,4,27,20.33,0.8,340.3768201
1988,4,28,10.09,2.9,421.6821386
1988,4,29,0.02,4,322.2917426
1988,4,30,0,3.5,230.7662673
1988,5,1,0,4.3,186.1402846
1988,5,2,0,5.8,157.5901804
1988,5,3,0.36,3,137.2476398
1988,5,4,51.13,1.8,379.3313152
1988,5,5,8.98,3.1,702.5849528
1988,5,6,1.48,4.7,419.4596372
1988,5,7,0.81,2.5,278.3881102
1988,5,8,0.04,2.3,214.8981677
1988,5,9,27.56,0.8,324.7251155
1988,5,10,12.67,1.3,510.0651486
1988,5,11,10.84,0.1,474.3757775
1988,5,12,13.55,0,485.2979908
1988,5,13,41.4,0.2,782.0638441
1988,5,14,9.46,2.4,899.4315077
1988,5,15,0.17,2.5,510.0478753
1988,5,16,0,2.3,323.3999995
1988,5,17,0,1.4,242.99636
1988,5,18,4.86,0.8,218.4357195
1988,5,19,25.04,1,346.205837
1988,5,20,7.29,0.3,476.5834449
1988,5,21,19.41,1.7,484.5057409
1988,5,22,14.55,1.9,561.6422699
1988,5,23,1.58,0.3,455.7453603
1988,5,24,33.7,0.7,570.4969428
1988,5,25,14.1,0.4,795.2287143
1988,5,26,7.57,3.2,588.3874405
1988,5,27,0.35,1.3,391.8743809
1988,5,28,0,1.4,277.0336147
1988,5,29,0,3.4,219.7411552
1988,5,30,0.07,3.6,184.2184763
1988,5,31,0.32,1.8,159.9031623
1988,6,1,0.39,5.8,142.1798272
1988,6,2,0.02,4.3,128.4666429
1988,6,3,0,4.8,117.5863687
1988,6,4,0,5.3,108.6522927
1988,6,5,0,4.2,101.1738133
1988,6,6,0,4.4,94.84444689
1988,6,7,0,5.7,89.32846483
1988,6,8,0,5.4,84.41783036
1988,6,9,0,4.7,80.05441517
1988,6,10,0,3.6,76.1897056
1988,6,11,0,1.5,72.811023
1988,6,12,25.42,0.7,148.9635981
1988,6,13,71.85,1.3,742.882127
1988,6,14,8.49,3.1,1151.160179
1988,6,15,12.71,3,635.375582
1988,6,16,21.75,3.9,598.9148947
1988,6,17,8.15,1.9,559.8277591
1988,6,18,37.01,3,676.9719962
1988,6,19,3.4,2.7,709.9135037
1988,6,20,7.13,2,433.0004382
1988,6,21,4.52,2.4,346.8008003
1988,6,22,28.35,2.5,446.6660025
1988,6,23,3.64,3.3,513.1374534
1988,6,24,1.8,4.2,317.1744536
1988,6,25,1.15,2.9,237.1085248
1988,6,26,2.73,3.7,193.8705173
1988,6,27,9.22,4.8,186.6708866
1988,6,28,1.41,3.1,183.5630251
1988,6,29,1.81,6.3,151.5970608
1988,6,30,0.59,4.6,133.8368714
1988,7,1,0,4.5,121.0360877
1988,7,2,0,5.6,110.7617339
1988,7,3,0,6.1,102.2369312
1988,7,4,0,6,95.01605709
1988,7,5,0.08,6.6,88.7913686
1988,7,6,0,6.4,83.33215353
1988,7,7,0,5,78.53588925
1988,7,8,0,5.7,74.29989849
1988,7,9,0,7,70.45000706
1988,7,10,0,6.4,66.91257129
1988,7,11,0,5.6,63.69570342
1988,7,12,1.65,5.8,60.79194537
1988,7,13,0.01,5.9,58.14292358
1988,7,14,0,6.3,55.64927402
1988,7,15,0,6.6,53.30289995
1988,7,16,0,6.2,51.09825872
1988,7,17,0,6.1,49.03453379
1988,7,18,0.28,7.3,47.0836921
1988,7,19,0.68,8.1,45.21657155
1988,7,20,0.33,3.9,43.47605451
1988,7,21,1.9,5.4,41.90689159
1988,7,22,0,5.7,40.42924352
1988,7,23,0.11,7.5,38.98566851
1988,7,24,0,5.6,37.59376661
1988,7,25,0.13,2.4,36.3171121
1988,7,26,1.25,4.3,35.15839479
1988,7,27,0,4.6,34.05505102
1988,7,28,0.76,6.8,32.979085
1988,7,29,5.73,4.9,33.25512952
1988,7,30,0.13,5.1,33.86570638
1988,7,31,0,6.2,31.46319433
1988,8,1,0,5.9,30.30035311
1988,8,2,0,6.1,29.34565793
1988,8,3,0.45,6.2,28.42892467
1988,8,4,1.07,4.7,27.56333019
1988,8,5,6.86,4.1,30.59676966
1988,8,6,3.36,5.5,34.57442663
1988,8,7,12.75,4.3,41.70653526
1988,8,8,0.35,4.9,55.87116834
1988,8,9,0.11,4.9,40.38530928
1988,8,10,3.06,6.4,36.87195965
1988,8,11,1.39,5.1,35.16873685
1988,8,12,0,5,33.60556181
1988,8,13,1.26,5.2,32.16246091
1988,8,14,2.16,5.2,30.84246154
1988,8,15,0.04,7.3,29.61268167
1988,8,16,3.79,3.9,28.4652382
1988,8,17,9.15,3.3,35.38881051
1988,8,18,0.44,4.5,44.24544241
1988,8,19,0,4.7,33.83340283
1988,8,20,0,4.2,31.29313378
1988,8,21,0,6.3,29.93654542
1988,8,22,6.13,2.3,33.80096867
1988,8,23,16.18,2.8,58.87764999
1988,8,24,13.09,1.8,98.04041891
1988,8,25,6.27,2.8,104.6551099
1988,8,26,0.15,3.1,84.84167892
1988,8,27,11.2,2.6,87.92559218
1988,8,28,7.19,1.6,112.7646614
1988,8,29,6.58,1.5,115.1467081
1988,8,30,15.09,1.4,142.1409131
1988,8,31,6.11,2.5,167.0778328
1988,9,1,3.26,1.5,137.9662116
1988,9,2,2.51,1.6,117.7694235
1988,9,3,15.76,0.4,144.0593761
1988,9,4,16.64,0.6,226.5763035
1988,9,5,46.64,2.5,435.4492157
1988,9,6,3.04,2.7,533.3240266
1988,9,7,0.4,5.7,299.1711827
1988,9,8,4.84,3.2,217.8935006
1988,9,9,0.95,3.4,176.1196108
1988,9,10,0.8,4,140.8070388
1988,9,11,0.78,2.6,118.0095766
1988,9,12,0,3.2,101.657042
1988,9,13,2.8,4.8,89.24934338
1988,9,14,9.81,4.8,91.80788412
1988,9,15,0.39,3.1,95.96153282
1988,9,16,0,4,78.51301163
1988,9,17,0,3.1,70.07176609
1988,9,18,0,3.8,63.94336768
1988,9,19,0,4.4,58.7934537
1988,9,20,0,2.8,54.4137891
1988,9,21,9.97,0,70.0672256
1988,9,22,26.4,0.6,154.934118
1988,9,23,13.19,1.1,252.5226794
1988,9,24,19.42,2.9,284.7598081
1988,9,25,3.94,3.1,276.0513001
1988,9,26,0,3.3,191.3506722
1988,9,27,0,3,149.5829966
1988,9,28,0,1.1,124.4418812
1988,9,29,0,1.8,106.5577228
1988,9,30,0,1.8,93.15339265
1988,10,1,0,1.5,82.76697184
1988,10,2,0.06,2.2,74.49800953
1988,10,3,0,3.3,67.74847741
1988,10,4,0,1.9,62.14059081
1988,10,5,0.03,1.3,57.4370153
1988,10,6,0.05,3.5,53.42171254
1988,10,7,0.02,3.6,49.92713515
1988,10,8,0,3.1,46.86938238
1988,10,9,0,2.7,44.17976493
1988,10,10,0,1.4,41.80513181
1988,10,11,0,3.5,39.68862099
1988,10,12,0,2.8,37.77030724
1988,10,13,0.48,3.2,36.03801443
1988,10,14,0,2.7,34.4639772
1988,10,15,0,3,33.02455058
1988,10,16,0,2.7,31.70184827
1988,10,17,0,2.6,30.48556353
1988,10,18,0,3.7,29.3569849
1988,10,19,0,3.6,28.29931088
1988,10,20,0,3.1,27.31337577
1988,10,21,0,2.6,26.39692428
1988,10,22,0,3.3,25.54021886
1988,10,23,0,1.5,24.73826336
1988,10,24,0.09,1.5,23.9982953
1988,10,25,0.01,3.1,23.30058955
1988,10,26,0,1.7,22.63670099
1988,10,27,0.72,0.1,22.76341182
1988,10,28,15.24,2,40.10831253
1988,10,29,1.92,1.9,61.17925236
1988,10,30,0.04,2.9,39.26210957
1988,10,31,0,2.7,34.97429426
1988,11,1,0,3.3,33.29357079
1988,11,2,0,3.6,31.76398926
1988,11,3,0,3.2,30.36486314
1988,11,4,0,2.8,29.08472349
1988,11,5,0,2.7,27.90981945
1988,11,6,0,1.9,26.82920763
1988,11,7,0,2.6,25.8326456
1988,11,8,0,2.7,24.9042973
1988,11,9,0,2.1,24.04062266
1988,11,10,0,2.9,23.2355984
1988,11,11,0,2.4,22.47954721
1988,11,12,0,2.3,21.77256417
1988,11,13,0,2.2,21.1092958
1988,11,14,0,0.9,20.48913836
1988,11,15,0.51,0.4,20.03485859
1988,11,16,5.1,1.2,23.95388313
1988,11,17,6.55,3.1,32.83383659
1988,11,18,0,1.1,31.6620501
1988,11,19,0,1.8,25.19085509
1988,11,20,0,1.9,23.72685017
1988,11,21,0,1.3,22.91625496
1988,11,22,0,2.2,22.1615865
1988,11,23,0,2.5,21.45127852
1988,11,24,0,1.4,20.78558452
1988,11,25,0,2.4,20.16285481
1988,11,26,0.01,2.4,19.57254709
1988,11,27,0,2.8,19.01356224
1988,11,28,0,1.7,18.48491876
1988,11,29,0,1.3,17.98965463
1988,11,30,0,2,17.52158775
1988,12,1,0,2.2,17.07446599
1988,12,2,0,1.4,16.64967307
1988,12,3,0,2.2,16.24693078
1988,12,4,0,1.9,15.86083991
1988,12,5,0,1.6,15.49355917
1988,12,6,0,1.2,15.14480231
1988,12,7,0,1.1,14.81361623
1988,12,8,0,1.6,14.49694293
1988,12,9,0.33,1.6,14.19274693
1988,12,10,0,2.3,13.90041687
1988,12,11,0,1.4,13.61759363
1988,12,12,0,1.4,13.3483722
1988,12,13,0,2.2,13.08861492
1988,12,14,0,1.5,12.8368072
1988,12,15,0,1.4,12.59620836
1988,12,16,0,1.4,12.36494962
1988,12,17,0,1.3,12.14221362
1988,12,18,0,1.9,11.92676697
1988,12,19,0,0.6,11.71870241
1988,12,20,0,1.3,11.52064405
1988,12,21,0,1,11.32825976
1988,12,22,0,0.5,11.14381663
1988,12,23,0,1.1,10.9665555
1988,12,24,0,1.1,10.79369574
1988,12,25,0,1.2,10.62604553
1988,12,26,0,1.6,10.46274456
1988,12,27,0,1.1,10.30371781
1988,12,28,0,0.9,10.15087878
1988,12,29,0,0.4,10.00403712
1988,12,30,19.38,0.1,26.638557
1988,12,31,10.6,0,63.00447453
1989,1,1,0.12,1.6,52.64787576
1989,1,2,0.01,91,33.6747841
1989,1,3,0.42,0.6,29.96671706
1989,1,4,2.25,0.3,30.31126409
1989,1,5,14.74,0.3,47.16575954
1989,1,6,6.4,0,71.6488981
1989,1,7,59.34,2,168.4890228
1989,1,8,40.13,1,453.1262451
1989,1,9,1.66,0.7,436.380389
1989,1,10,0.92,0.8,258.7645358
1989,1,11,6.21,1.8,200.9605752
1989,1,12,10.53,1,200.2640627
1989,1,13,18.79,0,247.1536434
1989,1,14,13.36,0,298.3328008
1989,1,15,1.99,4.2,252.2988732
1989,1,16,5.38,0.6,190.8657428
1989,1,17,0.32,0.7,165.0702244
1989,1,18,1.75,0.1,133.4647535
1989,1,19,0.83,0.4,116.8873009
1989,1,20,1.31,0.4,101.1807075
1989,1,21,1.85,0.1,93.42482236
1989,1,22,4.35,0.6,93.47980142
1989,1,23,0,1.1,89.35060789
1989,1,24,0,0.8,74.23521382
1989,1,25,0,0.5,66.10940536
1989,1,26,0.23,1.2,60.00595218
1989,1,27,0.32,1.7,54.92019239
1989,1,28,0.97,1.8,50.62371606
1989,1,29,1.78,1.2,47.89872591
1989,1,30,7.36,0.1,57.7318453
1989,1,31,1.95,0.3,70.45813074
1989,2,1,2.02,0.1,61.84488964
1989,2,2,3.22,0.1,63.07800163
1989,2,3,1.37,0.5,63.2845203
1989,2,4,0.01,0.9,55.52575106
1989,2,5,0.14,0.6,49.65608475
1989,2,6,5.15,0.6,53.63497481
1989,2,7,24.15,0.2,106.6478857
1989,2,8,8.7,0.1,177.2773015
1989,2,9,2.83,0.5,152.0477494
1989,2,10,0,1.2,120.4525635
1989,2,11,0,2.1,98.86658495
1989,2,12,0,1.8,86.02212221
1989,2,13,0,1.5,76.33652765
1989,2,14,0.33,0.5,68.59486909
1989,2,15,8.37,0,79.35227995
1989,2,16,10.56,0.2,116.2384563
1989,2,17,7.77,0.9,137.7582836
1989,2,18,2.21,0.8,127.6792273
1989,2,19,0.98,0.3,105.0199776
1989,2,20,0.28,0.2,90.78120186
1989,2,21,0.31,1,79.49709267
1989,2,22,0.19,0.6,71.13836269
1989,2,23,0.37,0.7,64.54104655
1989,2,24,0.55,1.1,59.09772673
1989,2,25,2.06,2.1,54.52945265
1989,2,26,0,1,50.64509127
1989,2,27,0,2.3,47.2873597
1989,2,28,0,4.9,44.33466401
1989,3,1,0,1.1,41.72456541
1989,3,2,0,1.1,39.43883172
1989,3,3,3.91,1.5,41.14455282
1989,3,4,4.28,2.1,47.0869316
1989,3,5,0.01,2,45.29081777
1989,3,6,0.85,2.9,39.27003871
1989,3,7,0,2.9,36.87034394
1989,3,8,0,2.8,35.07016915
1989,3,9,0,2.5,33.44107383
1989,3,10,0,2.2,31.9626602
1989,3,11,0,0.8,30.62143233
1989,3,12,0,2.6,29.39832587
1989,3,13,0,2.3,28.26398745
1989,3,14,0,2.3,27.21658256
1989,3,15,0.17,0.2,26.25475948
1989,3,16,5.8,1.4,31.03774449
1989,3,17,3.54,0.7,41.13346395
1989,3,18,5.84,0.4,45.95267747
1989,3,19,12.5,1.6,66.70722557
1989,3,20,0.45,1.3,77.0882112
1989,3,21,0,1.3,55.10340698
1989,3,22,3.35,0.6,54.03866853
1989,3,23,20.27,0.2,95.62051488
1989,3,24,6.76,1,149.8360001
1989,3,25,20.71,1,177.2610222
1989,3,26,1.37,1.2,206.0175231
1989,3,27,0.65,2.4,142.0192925
1989,3,28,0,3.4,115.5391859
1989,3,29,0,0.4,99.18991085
1989,3,30,3.25,0.7,93.03602054
1989,3,31,0.86,0.3,90.46113226
1989,4,1,0.75,0.1,80.0076959
1989,4,2,0.3,2.9,72.39454537
1989,4,3,27.2,0,130.2445623
1989,4,4,2.55,0.9,206.5971506
1989,4,5,2.04,0.1,146.7523919
1989,4,6,9.74,0.5,151.3877136
1989,4,7,1.28,1.2,155.6280194
1989,4,8,1.9,0.1,123.6307689
1989,4,9,4.4,0.4,121.2696752
1989,4,10,0.01,2.1,114.5012972
1989,4,11,0,3.8,93.84326979
1989,4,12,1.02,0.5,83.66663099
1989,4,13,39.3,1.5,185.6369196
1989,4,14,1.74,0.6,311.6086135
1989,4,15,0.06,2.6,195.8932415
1989,4,16,0,2.1,149.3863354
1989,4,17,17.88,0.4,183.7420802
1989,4,18,7.73,0.8,246.961825
1989,4,19,47.62,4.9,410.6761943
1989,4,20,33.27,1.5,767.3724179
1989,4,21,9.67,1.8,685.4794599
1989,4,22,0.99,1.6,417.3948375
1989,4,23,14.33,1.8,337.9469314
1989,4,24,0.07,2.3,309.1176257
1989,4,25,0.05,0.8,213.1411663
1989,4,26,0.16,1.9,166.9679941
1989,4,27,7.72,1.5,161.3800377
1989,4,28,25.74,3.8,252.3749636
1989,4,29,17.14,2.8,376.7392367
1989,4,30,2.25,1.2,329.3643033
1989,5,1,4.07,0.7,242.6920644
1989,5,2,5.78,0.4,225.9064974
1989,5,3,0.56,2.1,199.6083039
1989,5,4,3.45,1,164.0573229
1989,5,5,0.04,4.1,146.7042173
1989,5,6,0.01,3.9,121.8198922
1989,5,7,0.04,3.4,106.213484
1989,5,8,6.19,0,113.393814
1989,5,9,40.8,1.8,280.2944553
1989,5,10,3.3,4.7,425.8781103
1989,5,11,26.25,4.7,375.4562926
1989,5,12,17.05,1,499.8369524
1989,5,13,24.36,1.5,578.2681286
1989,5,14,2.27,2.2,507.089968
1989,5,15,17.86,0.9,414.1625305
1989,5,16,79,0.8,1108.8404
1989,5,17,8.1,1.2,1418.172241
1989,5,18,0.45,2.3,618.0648026
1989,5,19,0.04,4.4,357.7690807
1989,5,20,1.35,2.1,256.0784495
1989,5,21,10.08,0.8,249.172098
1989,5,22,10.3,1.3,299.4003351
1989,5,23,47.78,1.2,604.2266844
1989,5,24,3.79,1.9,787.089137
1989,5,25,0,2.6,419.0153888
1989,5,26,7.49,1.6,319.1005135
1989,5,27,5.72,0.6,306.7207429
1989,5,28,18.01,1,363.0985302
1989,5,29,13.16,0.8,462.3656307
1989,5,30,11.89,1.2,464.7069307
1989,5,31,0.33,3.2,377.5190001
1989,6,1,0.35,1.8,258.259899
1989,6,2,0.63,2,203.0278968
1989,6,3,0.74,2.3,169.6799655
1989,6,4,1.11,2.7,146.7282875
1989,6,5,6.4,1.8,148.6798665
1989,6,6,0.93,2.7,152.4161472
1989,6,7,0,4.6,127.0745399
1989,6,8,0,4.9,113.6887688
1989,6,9,6.55,8.1,104.0019497
1989,6,10,10.36,5.2,113.6024663
1989,6,11,19.97,4.7,184.3294197
1989,6,12,6.92,3.5,240.2953098
1989,6,13,0.27,4.6,189.7494983
1989,6,14,0,5.9,151.6239101
1989,6,15,0,6.5,131.1360393
1989,6,16,0,5.7,116.291161
1989,6,17,1.7,3.9,104.7872858
1989,6,18,25.12,2.9,177.1338037
1989,6,19,15.72,1.2,335.9241813
1989,6,20,0.59,2.3,308.7287298
1989,6,21,0.56,1.5,211.7239181
1989,6,22,30.09,4,305.2209803
1989,6,23,2.52,3.1,394.165347
1989,6,24,0,4,250.6151013
1989,6,25,0.68,3.2,192.7251452
1989,6,26,6.66,4.6,168.8207066
1989,6,27,2.11,4.5,153.0664327
1989,6,28,22.33,2.7,213.2558761
1989,6,29,39.81,2.3,522.9019347
1989,6,30,102.2,2.4,1782.048367
1989,7,1,24.47,0,2241.253739
1989,7,2,4.31,1.2,993.6280971
1989,7,3,7.59,2.7,546.6115252
1989,7,4,0.03,1.7,383.6562066
1989,7,5,0,5.4,270.8279107
1989,7,6,0,4.5,213.0774622
1989,7,7,0,2.5,177.4623173
1989,7,8,0,3.3,153.1105707
1989,7,9,0,4.2,135.3405126
1989,7,10,0,6.4,121.659195
1989,7,11,0,4.6,110.740236
1989,7,12,0,5.9,101.8525622
1989,7,13,0,4.9,94.40982075
1989,7,14,0,5.2,88.10430753
1989,7,15,0,7.2,82.59779608
1989,7,16,0,8.5,77.63558781
1989,7,17,0,7.9,73.13508683
1989,7,18,0,6.2,69.10130463
1989,7,19,0,6.1,65.4957023
1989,7,20,0,5.6,62.23513211
1989,7,21,2.2,7.5,59.27838095
1989,7,22,0.15,4.3,56.59849288
1989,7,23,0.03,4.6,54.16576569
1989,7,24,0,5.6,51.90739702
1989,7,25,2.14,3.6,49.84468261
1989,7,26,9.76,3.2,61.93188555
1989,7,27,2.49,2.8,76.40240208
1989,7,28,0.15,4,60.8557189
1989,7,29,2,2.4,56.32535943
1989,7,30,2.21,1.3,55.64184548
1989,7,31,4.95,0.8,64.52402848
1989,8,1,1.74,2.7,70.60079398
1989,8,2,0,3.9,59.35266818
1989,8,3,0.29,5.9,55.31242216
1989,8,4,0,3.2,52.50641633
1989,8,5,0,4.5,50.00379274
1989,8,6,0.94,3.4,47.74030979
1989,8,7,2.14,3.7,45.7283263
1989,8,8,2.46,4.4,43.92090963
1989,8,9,2.04,3.6,42.27700148
1989,8,10,0,6.3,40.73396721
1989,8,11,0,4.7,39.23478452
1989,8,12,0,5.7,37.82894724
1989,8,13,0,5.9,36.48650508
1989,8,14,1.52,5.8,35.22056489
1989,8,15,5.08,6.3,34.06624617
1989,8,16,3.85,3.9,33.03685374
1989,8,17,0.42,6.3,32.06210193
1989,8,18,0.45,4.1,31.08765339
1989,8,19,0,5.7,30.1629627
1989,8,20,0,5,29.26124141
1989,8,21,3.61,4.3,28.42582237
1989,8,22,2.16,3.1,27.67902464
1989,8,23,0.34,3.6,26.96838774
1989,8,24,1.66,2.6,26.28471945
1989,8,25,0,4,25.64045778
1989,8,26,0.73,4.9,24.99757364
1989,8,27,3,2.7,24.78816929
1989,8,28,1.11,5.6,24.71438499
1989,8,29,0.24,5,23.64567284
1989,8,30,0.11,4.3,23.00745384
1989,8,31,0,4.9,22.4458899
1989,9,1,0.41,5.4,21.89548368
1989,9,2,1.53,3.4,21.37174722
1989,9,3,2,2.7,20.89478614
1989,9,4,5.39,3.9,22.22802398
1989,9,5,23.12,2.5,52.0598473
1989,9,6,1.46,1.9,88.34232039
1989,9,7,1.07,3.5,52.70332019
1989,9,8,0,3.4,45.67174105
1989,9,9,0,3.7,42.87372651
1989,9,10,0,4.3,40.39009646
1989,9,11,0,5.9,38.15976597
1989,9,12,0,2.3,36.15411457
1989,9,13,3.82,1.9,37.16587651
1989,9,14,7.63,1.9,47.4756184
1989,9,15,3.65,1.9,55.92401272
1989,9,16,1.36,2.4,47.58081741
1989,9,17,3.44,2.6,42.63294011
1989,9,18,0.1,1.6,41.50397677
1989,9,19,3.65,3.9,38.05758397
1989,9,20,0.2,2.1,35.96148995
1989,9,21,0.06,2,34.20806292
1989,9,22,0.01,3.7,32.61483475
1989,9,23,0,4.3,31.14894744
1989,9,24,0,3.5,29.80152074
1989,9,25,0,3.1,28.56691326
1989,9,26,0.57,3.5,27.43125525
1989,9,27,7.8,3,32.55049074
1989,9,28,0,3.2,39.17914363
1989,9,29,0.01,2.9,30.80661032
1989,9,30,1.02,1.4,28.68516104
1989,10,1,3.38,1.8,29.54936306
1989,10,2,0.01,2.8,30.91394997
1989,10,3,0,1.8,27.49418147
1989,10,4,0,3.7,26.16125191
1989,10,5,0,4.3,25.17044263
1989,10,6,0.15,1.1,24.25240614
1989,10,7,0.01,4.4,23.40524199
1989,10,8,0,4.8,22.59664397
1989,10,9,0,2.9,21.83687106
1989,10,10,0,4,21.12788016
1989,10,11,0,4.1,20.45534784
1989,10,12,4.38,0.7,23.80342306
1989,10,13,25.36,0.3,60.51746847
1989,10,14,4.31,1.4,104.7476288
1989,10,15,0.16,2.4,69.20285282
1989,10,16,1.53,2.9,55.52348759
1989,10,17,0.39,1.3,50.57667716
1989,10,18,0,3,46.78123651
1989,10,19,0,2.7,43.49464191
1989,10,20,0,2.2,40.63027048
1989,10,21,0,2.6,38.11365627
1989,10,22,0,1.3,35.88707013
1989,10,23,0,3.4,33.90358247
1989,10,24,0,1.8,32.1190639
1989,10,25,0.22,0.9,30.51930236
1989,10,26,0.87,2,29.07742992
1989,10,27,1.95,2.1,27.76954869
1989,10,28,0.03,1.4,26.57928193
1989,10,29,0,0.9,25.48642735
1989,10,30,0.73,2,24.48295933
1989,10,31,0.51,2.5,23.5546755
1989,11,1,0.14,3.4,22.6887622
1989,11,2,0.09,3,21.87764637
1989,11,3,0,2.1,21.12235434
1989,11,4,0,3.5,20.41621232
1989,11,5,0,3,19.74946543
1989,11,6,0,2.1,19.12503871
1989,11,7,0.02,2,18.54089986
1989,11,8,0.15,3.4,17.98902871
1989,11,9,0,1.2,17.46672548
1989,11,10,0.12,1.1,16.97988662
1989,11,11,0,2.7,16.51865314
1989,11,12,0,2.7,16.0758476
1989,11,13,3.48,0.2,18.7408467
1989,11,14,4.63,2.5,24.46273402
1989,11,15,0.65,0.5,22.55427659
1989,11,16,0.65,0.4,19.15239966
1989,11,17,0.28,0.9,18.39410224
1989,11,18,0,2.2,17.52277884
1989,11,19,0,2.3,16.98364597
1989,11,20,0,1.7,16.51074327
1989,11,21,0,1.6,16.06477452
1989,11,22,0.49,0.3,15.81985482
1989,11,23,12.09,5.3,22.06882644
1989,11,24,2.37,0.4,31.97497197
1989,11,25,0.29,1.5,25.08363948
1989,11,26,0,0.8,20.74024266
1989,11,27,0.12,3,19.73895728
1989,11,28,0,2.6,19.08511491
1989,11,29,0,2.4,18.47162099
1989,11,30,0,2.2,17.89556511
1989,12,1,0,1.9,17.35407017
1989,12,2,0,1.4,16.84511332
1989,12,3,0,1.7,16.36586196
1989,12,4,0,1.9,15.91186692
1989,12,5,0,1.7,15.48146478
1989,12,6,0.11,1.4,15.07425689
1989,12,7,0.02,1.6,14.68850553
1989,12,8,0,0.9,14.32215712
1989,12,9,0,1.6,13.97454937
1989,12,10,0,1.5,13.64197372
1989,12,11,0,1.3,13.32496014
1989,12,12,0,1.3,13.02276991
1989,12,13,0,1.1,12.7342709
1989,12,14,0,1.3,12.45860746
1989,12,15,0,1,12.19461776
1989,12,16,0,1.1,11.94224799
1989,12,17,0,1.4,11.69976857
1989,12,18,0,1.1,11.46654568
1989,12,19,0,1.9,11.24212621
1989,12,20,0,0.8,11.02553027
1989,12,21,3.71,0.1,13.68616027
1989,12,22,0.38,0.4,17.39116285
1989,12,23,2.25,1.7,13.20442941
1989,12,24,0,1.1,13.01511697
1989,12,25,1.9,0.3,13.39146442
1989,12,26,4.51,0.3,18.33157633
1989,12,27,0,0.6,20.84719242
1989,12,28,5.76,0.1,20.09344517
1989,12,29,0.85,0.9,25.74630538
1989,12,30,0.44,4.1,18.22528339
1989,12,31,0.48,0.5,16.84423199
1990,1,1,1.59,0.3,17.51073002
1990,1,2,0.7,0.9,18.54209929
1990,1,3,0,0.4,16.47019201
1990,1,4,0,0.8,15.81527525
1990,1,5,0.36,0.8,15.37818755
1990,1,6,0.17,0.1,15.02761952
1990,1,7,0.28,0.9,14.71816283
1990,1,8,0.03,1.3,14.26039366
1990,1,9,2.02,0.8,14.9358885
1990,1,10,16.91,0.4,31.29524102
1990,1,11,21.99,0.7,77.18743883
1990,1,12,4.89,0.6,96.62359602
1990,1,13,0.69,1.4,69.04158319
1990,1,14,6.84,0,65.74915045
1990,1,15,15.95,1.9,97.7837502
1990,1,16,0.28,0.2,110.2886877
1990,1,17,0,1.4,79.74731813
1990,1,18,17.21,0.1,102.6206967
1990,1,19,10.59,0,157.1694816
1990,1,20,3.01,0.4,148.7816713
1990,1,21,3.42,0.2,125.3508913
1990,1,22,10.78,0.7,135.3465333
1990,1,23,3.85,0.1,147.970132
1990,1,24,0.01,1.8,122.3663541
1990,1,25,0,1,98.32203248
1990,1,26,0,1.2,84.89919845
1990,1,27,0,1.4,74.96620636
1990,1,28,0,1,67.04213683
1990,1,29,1.39,1,61.28717438
1990,1,30,15.63,1.3,83.22346987
1990,1,31,2.99,0,113.9587435
1990,2,1,3.05,0.8,94.55649365
1990,2,2,7.75,0.6,98.44637009
1990,2,3,8.27,1.2,117.5875588
1990,2,4,1.61,0,115.3509323
1990,2,5,0.65,0,95.83534522
1990,2,6,0.25,0.6,82.64503911
1990,2,7,0,0.7,72.44403939
1990,2,8,0.24,0.5,65.11630929
1990,2,9,0,0.4,59.20040247
1990,2,10,0.11,1.1,54.26337016
1990,2,11,0.57,1.7,50.08217604
1990,2,12,0.18,0.7,46.50291351
1990,2,13,0.79,0.2,44.33756716
1990,2,14,0.73,0.1,43.6294428
1990,2,15,4.83,1.9,45.85812383
1990,2,16,7.21,0.4,58.61757943
1990,2,17,6.55,0.4,75.16962642
1990,2,18,6.54,2.4,80.63550199
1990,2,19,0.15,2.3,73.28495157
1990,2,20,2.62,0,65.05414993
1990,2,21,0.68,0.2,65.37748407
1990,2,22,33.75,0.7,130.3467621
1990,2,23,4.58,1.2,225.9964731
1990,2,24,2.97,0.5,162.3972081
1990,2,25,3.15,0.9,139.4948484
1990,2,26,0.57,0.1,121.8494549
1990,2,27,19.59,3.4,148.0002507
1990,2,28,19.7,0,247.9468425
1990,3,1,0.65,0.3,256.1300698
1990,3,2,0.46,0.1,174.8781671
1990,3,3,2.69,0.3,147.2405446
1990,3,4,3.35,0,140.3952466
1990,3,5,0.95,1.7,126.103741
1990,3,6,0,1.4,103.1850406
1990,3,7,0,2.1,89.70354682
1990,3,8,0,1,79.72398685
1990,3,9,0,2.1,71.75806597
